glycan_ID,residue,residue_ID,name,anomer,absolute,ring,parent_ID,site,form_name
G74429YM,unassigned,18,GlcNAc,b,D,p,17,2,GlcpNAc
G74429YM,unassigned,6,Man,a,D,p,NC,3|6,Manp
G74429YM,unassigned,7,GlcNAc,b,D,p,6,4|6,GlcpNAc
G74429YM,unassigned,9,Gal,b,D,p,7,4,Galp
G74429YM,unassigned,20,Gal,b,D,p,18,4,Galp
G74429YM,unassigned,10,NeuNAc,a,D,p,9,3|6,NeupNAc
G74429YM,unassigned,21,NeuNAc,a,D,p,20,3|6,NeupNAc
G74674RX,unassigned,2,Fuc,a,L,p,NA,x,Fucp
G74674RX,unassigned,14,GlcNAc,x,D,p,N4,x,GlcpNAc
G74674RX,unassigned,15,Gal,b,D,p,14,x,Galp
G74674RX,unassigned,16,NeuNAc,a,D,p,15,x,NeupNAc
G74674RX,unassigned,8,GlcNAc,x,D,p,N1,x,GlcpNAc
G74674RX,unassigned,9,Gal,b,D,p,8,x,Galp
G74674RX,unassigned,10,NeuNAc,a,D,p,9,x,NeupNAc
G74772YG,unassigned,13,GlcNAc,x,D,p,7,x,GlcpNAc
G74772YG,unassigned,14,Gal,x,D,p,13,x,Galp
G74772YG,unassigned,15,NeuNAc,x,D,p,14,x,NeupNAc
G74772YG,unassigned,6,Man,a,D,p,NC,3|6,Manp
G74772YG,unassigned,7,Man,a,D,p,NC,3|6,Manp
G74772YG,unassigned,8,GlcNAc,x,D,p,7,x,GlcpNAc
G74772YG,unassigned,9,Gal,x,D,p,8,x,Galp
G74772YG,unassigned,10,NeuNAc,x,D,p,9,x,NeupNAc
G74838NI,unassigned,8,Fuc,a,L,p,N2,3|4,Fucp
G74838NI,unassigned,9,Gal,b,D,p,N2,3|4,Galp
G75051CY,unassigned,13,GlcNAc,x,D,p,N4,x,GlcpNAc
G75051CY,unassigned,15,GlcNAc,x,D,p,N4,x,GlcpNAc
G75051CY,unassigned,16,Gal,x,D,p,15,x,Galp
G75051CY,unassigned,7,GlcNAc,x,D,p,N1,x,GlcpNAc
G75051CY,unassigned,9,GlcNAc,x,D,p,N1,x,GlcpNAc
G75051CY,unassigned,10,Gal,x,D,p,9,x,Galp
G75097UM,unassigned,11,GlcNAc,x,D,p,10,x,GlcpNAc
G75097UM,unassigned,12,Gal,x,D,p,11,x,Galp
G75097UM,unassigned,13,NeuNAc,x,D,p,12,x,NeupNAc
G75097UM,unassigned,6,Man,a,D,p,NC,3|6,Manp
G75097UM,unassigned,7,GlcNAc,x,D,p,6,x,GlcpNAc
G75097UM,unassigned,8,Fuc,x,L,p,7,x,Fucp
G75097UM,unassigned,10,Man,a,D,p,NC,3|6,Manp
G75221WP,unassigned,12,Man,a,D,p,NC,3|6,Manp
G75221WP,unassigned,13,GlcNAc,x,D,p,12,x,GlcpNAc
G75221WP,unassigned,14,Gal,x,D,p,13,x,Galp
G75221WP,unassigned,6,Man,a,D,p,NC,3|6,Manp
G75221WP,unassigned,7,GlcNAc,x,D,p,6,x,GlcpNAc
G75221WP,unassigned,8,Gal,x,D,p,7,x,Galp
G75221WP,unassigned,9,NeuNAc,x,D,p,8,x,NeupNAc
G75269BP,unassigned,11,Man,a,D,p,NC,x,Manp
G75269BP,unassigned,12,GlcNAc,b,D,p,11,2,GlcpNAc
G75269BP,unassigned,14,GalNAc,b,D,p,12,4,GalpNAc
G75269BP,unassigned,16,NeuNAc,a,D,p,14,6,NeupNAc
G75269BP,unassigned,6,Man,a,D,p,NC,x,Manp
G75269BP,unassigned,7,GlcNAc,b,D,p,6,2,GlcpNAc
G75269BP,unassigned,9,GalNAc,b,D,p,7,4,GalpNAc
G75303RX,unassigned,11,GlcNAc,b,D,p,10,2,GlcpNAc
G75303RX,unassigned,2,Fuc,x,L,p,NA,x,Fucp
G75303RX,unassigned,13,Gal,b,D,p,11,4,Galp
G75303RX,unassigned,14,NeuNAc,a,D,p,13,6,NeupNAc
G75303RX,unassigned,7,Man,a,D,p,NC,x,Manp
G75303RX,unassigned,8,GlcNAc,b,D,p,7,2,GlcpNAc
G75303RX,unassigned,10,Man,a,D,p,NC,x,Manp
G75494EI,unassigned,12,GlcNAc,x,D,p,N1,x,GlcpNAc
G75494EI,unassigned,13,Gal,x,D,p,12,x,Galp
G75494EI,unassigned,14,NeuNAc,x,D,p,13,x,NeupNAc
G75494EI,unassigned,18,GlcNAc,x,D,p,N4,x,GlcpNAc
G75494EI,unassigned,19,Gal,x,D,p,18,x,Galp
G75494EI,unassigned,7,GlcNAc,x,D,p,N1,x,GlcpNAc
G75494EI,unassigned,8,Gal,x,D,p,7,x,Galp
G75494EI,unassigned,9,NeuNAc,x,D,p,8,x,NeupNAc
G75494EI,unassigned,20,NeuNAc,x,D,p,19,x,NeupNAc
G75520NV,unassigned,11,Gal,x,D,p,10,x,Galp
G75520NV,unassigned,22,Fuc,x,L,p,NA,6,Fucp
G75520NV,unassigned,13,GlcNAc,x,D,p,NC,4,GlcpNAc
G75520NV,unassigned,16,GlcNAc,x,D,p,N4,x,GlcpNAc
G75520NV,unassigned,17,Gal,x,D,p,16,x,Galp
G75520NV,unassigned,19,GlcNAc,x,D,p,N4,x,GlcpNAc
G75520NV,unassigned,7,GlcNAc,x,D,p,N1,x,GlcpNAc
G75520NV,unassigned,8,Gal,x,D,p,7,x,Galp
G75520NV,unassigned,20,Gal,x,D,p,19,x,Galp
G75520NV,unassigned,10,GlcNAc,x,D,p,N1,x,GlcpNAc
G75671DO,unassigned,19,Gal,b,D,p,N30,3,Galp
G75671DO,unassigned,20,Fuc,a,L,p,19,2,Fucp
G75671DO,unassigned,10,Fuc,a,L,p,N1,3,Fucp
G75671DO,unassigned,21,Fuc,a,L,p,N4,3,Fucp
G75701BM,unassigned,7,GlcNAc,a,D,p,N1,2,GlcpNAc
G75701BM,unassigned,9,Gal,b,D,p,7,4,Galp
G75825ZR,unassigned,18,GalNAc,b,D,p,N4,6,GalpNAc
G75825ZR,unassigned,7,GlcNAc,a,D,p,N1,2,GlcpNAc
G75825ZR,unassigned,9,Gal,b,D,p,7,4,Galp
G75825ZR,unassigned,20,Glc,a,D,p,18,4,Glcp
G76012OT,unassigned,11,Man,a,D,p,NC,x,Manp
G76012OT,unassigned,12,GlcNAc,b,D,p,11,2,GlcpNAc
G76012OT,unassigned,14,Fuc,a,L,p,12,3,Fucp
G76012OT,unassigned,15,GalNAc,b,D,p,12,4,GalpNAc
G76012OT,unassigned,6,Man,a,D,p,NC,x,Manp
G76012OT,unassigned,7,GlcNAc,b,D,p,6,2,GlcpNAc
G76012OT,unassigned,9,GalNAc,b,D,p,7,4,GalpNAc
G76285RN,unassigned,13,NeuNAc,x,D,p,7,x,NeupNAc
G76285RN,unassigned,16,Man,a,D,p,NC,3|6,Manp
G76285RN,unassigned,17,GlcNAc,x,D,p,16,x,GlcpNAc
G76285RN,unassigned,18,Gal,x,D,p,17,x,Galp
G76285RN,unassigned,19,NeuNAc,x,D,p,18,x,NeupNAc
G76285RN,unassigned,6,Man,a,D,p,NC,3|6,Manp
G76285RN,unassigned,7,GlcNAc,x,D,p,6,x,GlcpNAc
G76285RN,unassigned,8,Gal,x,D,p,7,x,Galp
G76285RN,unassigned,9,NeuNAc,x,D,p,8,x,NeupNAc
G76285RN,unassigned,10,NeuNAc,x,D,p,9,x,NeupNAc
G76675AB,unassigned,11,GlcNAc,b,D,p,10,2,GlcpNAc
G76675AB,unassigned,13,Gal,b,D,p,11,4,Galp
G76675AB,unassigned,14,NeuNAc,a,D,p,13,6,NeupNAc
G76675AB,unassigned,6,Man,a,D,p,NC,x,Manp
G76675AB,unassigned,7,GlcNAc,b,D,p,6,2,GlcpNAc
G76675AB,unassigned,9,Gal,b,D,p,7,4,Galp
G76675AB,unassigned,10,Man,a,D,p,NC,x,Manp
G76679QH,unassigned,11,Man,a,D,p,NC,3|6,Manp
G76679QH,unassigned,12,GlcNAc,b,D,p,11,2,GlcpNAc
G76679QH,unassigned,14,Gal,b,D,p,12,4,Galp
G76679QH,unassigned,6,Man,a,D,p,NC,3|6,Manp
G76679QH,unassigned,7,GlcNAc,b,D,p,6,2,GlcpNAc
G76679QH,unassigned,8,Fuc,a,L,p,7,x,Fucp
G76679QH,unassigned,10,Gal,b,D,p,7,4,Galp
G76705YY,unassigned,45,Fuc,a,L,p,N36,3,Fucp
G76705YY,unassigned,24,Fuc,a,L,p,N75,3,Fucp
G76705YY,unassigned,47,GlcNAc,b,D,p,N37,3,GlcpNAc
G76705YY,unassigned,26,GlcNAc,b,D,p,N80,3,GlcpNAc
G76705YY,unassigned,49,Fuc,a,L,p,47,3,Fucp
G76705YY,unassigned,28,Fuc,a,L,p,26,3,Fucp
G76705YY,unassigned,29,Gal,b,D,p,26,4,Galp
G76705YY,unassigned,50,Gal,b,D,p,47,4,Galp
G76705YY,unassigned,51,NeuNAc,a,D,p,50,3,NeupNAc
G76705YY,unassigned,16,NeuNAc,a,D,p,N77,6,NeupNAc
G76931AL,unassigned,21,NeuNAc,a,D,p,N32,6,NeupNAc
G77038WW,unassigned,10,NeuNAc,a,D,p,N3,x,NeupNAc
G77166ST,unassigned,8,Fuc,a,L,p,N2,x,Fucp
G77964WB,unassigned,6,Man,a,D,p,NC,3|6,Manp
G77964WB,unassigned,7,Man,a,D,p,6,3|6,Manp
G77964WB,unassigned,8,Man,a,D,p,NC,3|6,Manp
G78071LY,unassigned,18,NeuNAc,a,D,p,N6,3|6,NeupNAc
G78071LY,unassigned,10,NeuNAc,a,D,p,N3,3|6,NeupNAc
G78695LF,unassigned,12,GlcNAc,b,D,p,6,4,GlcpNAc
G78695LF,unassigned,14,Gal,b,D,p,12,4,Galp
G78695LF,unassigned,15,NeuNAc,a,D,p,14,3|6,NeupNAc
G78695LF,unassigned,17,Man,a,D,p,NC,3|6,Manp
G78695LF,unassigned,18,GlcNAc,b,D,p,17,2,GlcpNAc
G78695LF,unassigned,6,Man,a,D,p,NC,3|6,Manp
G78695LF,unassigned,7,GlcNAc,b,D,p,6,2,GlcpNAc
G78695LF,unassigned,9,Gal,b,D,p,7,4,Galp
G78695LF,unassigned,20,Gal,b,D,p,18,4,Galp
G78695LF,unassigned,10,NeuNAc,a,D,p,9,3|6,NeupNAc
G78695LF,unassigned,21,NeuNAc,a,D,p,20,3|6,NeupNAc
G79520GQ,unassigned,12,NeuNAc,a,D,p,N2,6,NeupNAc
G79973CM,unassigned,11,GlcNAc,b,D,p,N12,x,GlcpNAc
G79973CM,unassigned,22,GlcNAc,b,D,p,N13,x,GlcpNAc
G79973CM,unassigned,13,Gal,b,D,p,11,4,Galp
G79973CM,unassigned,24,Gal,b,D,p,22,4,Galp
G79973CM,unassigned,14,NeuNAc,a,D,p,13,6,NeupNAc
G79973CM,unassigned,25,NeuNAc,a,D,p,24,6,NeupNAc
G80298HR,unassigned,12,GlcNAc,b,D,p,N1,6,GlcpNAc
G80298HR,unassigned,14,Gal,b,D,p,12,4,Galp
G80298HR,unassigned,15,NeuNAc,a,D,p,14,6,NeupNAc
G81096RM,unassigned,45,Fuc,a,L,p,N36,3,Fucp
G81096RM,unassigned,24,Fuc,a,L,p,N75,3,Fucp
G81096RM,unassigned,47,GlcNAc,b,D,p,N37,3,GlcpNAc
G81096RM,unassigned,26,GlcNAc,b,D,p,N80,3,GlcpNAc
G81096RM,unassigned,49,Fuc,a,L,p,47,3,Fucp
G81096RM,unassigned,28,Fuc,a,L,p,26,3,Fucp
G81096RM,unassigned,29,Gal,b,D,p,26,4,Galp
G81096RM,unassigned,50,Gal,b,D,p,47,4,Galp
G81096RM,unassigned,16,NeuNAc,a,D,p,N77,6,NeupNAc
G81107PN,unassigned,11,GlcNAc,x,D,p,10,x,GlcpNAc
G81107PN,unassigned,13,GlcNAc,x,D,p,10,x,GlcpNAc
G81107PN,unassigned,14,Gal,x,D,p,13,x,Galp
G81107PN,unassigned,16,GlcNAc,x,D,p,NC,4,GlcpNAc
G81107PN,unassigned,6,Man,a,D,p,NC,x,Manp
G81107PN,unassigned,7,GlcNAc,x,D,p,6,x,GlcpNAc
G81107PN,unassigned,18,Fuc,x,L,p,NA,6,Fucp
G81107PN,unassigned,8,Gal,x,D,p,7,x,Galp
G81107PN,unassigned,10,Man,a,D,p,NC,x,Manp
G81410HG,unassigned,11,GlcNAc,b,D,p,N4,x,GlcpNAc
G81410HG,unassigned,8,GlcNAc,b,D,p,N1,x,GlcpNAc
G81459MV,unassigned,16,NeuNAc,x,D,p,N6,x,NeupNAc
G81459MV,unassigned,10,NeuNAc,x,D,p,N3,x,NeupNAc
G81581UV,unassigned,10,NeuNAc,x,D,p,N3,x,NeupNAc
G81877PA,unassigned,11,Man,a,D,p,NC,x,Manp
G81877PA,unassigned,12,GlcNAc,b,D,p,11,2,GlcpNAc
G81877PA,unassigned,14,GalNAc,b,D,p,12,4,GalpNAc
G81877PA,unassigned,16,NeuNAc,a,D,p,14,6,NeupNAc
G81877PA,unassigned,6,Man,a,D,p,NC,x,Manp
G81877PA,unassigned,7,GlcNAc,b,D,p,6,2,GlcpNAc
G81877PA,unassigned,9,GalNAc,b,D,p,7,4,GalpNAc
G82368PU,unassigned,10,NeuNAc,a,D,p,N3,x,NeupNAc
G82529OA,unassigned,11,Man,a,D,p,10,2,Manp
G82529OA,unassigned,7,Man,a,D,p,N1,3,Manp
G82529OA,unassigned,8,Man,a,D,p,N1,6,Manp
G82529OA,unassigned,10,Man,a,D,p,N4,2,Manp
G82753OZ,unassigned,13,Fuc,a,L,p,N5,x,Fucp
G82868SO,unassigned,13,GlcNAc,a,D,p,N4,2,GlcpNAc
G82868SO,unassigned,15,Gal,b,D,p,13,4,Galp
G82868SO,unassigned,16,NeuNAc,a,D,p,15,3,NeupNAc
G82868SO,unassigned,7,GlcNAc,a,D,p,N1,2,GlcpNAc
G82868SO,unassigned,9,Gal,b,D,p,7,4,Galp
G82868SO,unassigned,10,NeuNAc,a,D,p,9,3,NeupNAc
G83258AP,unassigned,13,Man,a,D,p,N4,x,Manp
G83425EJ,unassigned,12,GlcNAc,b,D,p,N1,6,GlcpNAc
G83425EJ,unassigned,14,Gal,b,D,p,12,4,Galp
G83425EJ,unassigned,15,NeuNAc,a,D,p,14,3,NeupNAc
G83461WR,unassigned,11,GlcNAc,b,D,p,10,2,GlcpNAc
G83461WR,unassigned,13,Gal,b,D,p,11,4,Galp
G83461WR,unassigned,14,NeuNAc,a,D,p,13,x,NeupNAc
G83461WR,unassigned,6,Man,a,D,p,NC,x,Manp
G83461WR,unassigned,7,GlcNAc,b,D,p,6,2,GlcpNAc
G83461WR,unassigned,9,Gal,b,D,p,7,4,Galp
G83461WR,unassigned,10,Man,a,D,p,NC,x,Manp
G83624CJ,unassigned,13,Man,x,D,p,N4,x,Manp
G83624CJ,unassigned,7,GlcNAc,x,D,p,N1,x,GlcpNAc
G83624CJ,unassigned,8,Gal,x,D,p,7,x,Galp
G83624CJ,unassigned,9,NeuNAc,x,D,p,8,x,NeupNAc
G83709GS,unassigned,12,Gal,b,D,p,10,4,Galp
G83709GS,unassigned,13,Man,a,D,p,NC,3|6,Manp
G83709GS,unassigned,14,GlcNAc,b,D,p,13,2,GlcpNAc
G83709GS,unassigned,16,Gal,b,D,p,14,4,Galp
G83709GS,unassigned,17,GlcNAc,b,D,p,13,6,GlcpNAc
G83709GS,unassigned,19,Gal,b,D,p,17,4,Galp
G83709GS,unassigned,6,Man,a,D,p,NC,3|6,Manp
G83709GS,unassigned,7,GlcNAc,b,D,p,6,2,GlcpNAc
G83709GS,unassigned,9,Gal,b,D,p,7,4,Galp
G83709GS,unassigned,10,GlcNAc,b,D,p,6,4,GlcpNAc
G84543RP,unassigned,11,GlcNAc,b,D,p,N4,x,GlcpNAc
G84543RP,unassigned,13,Gal,b,D,p,11,4,Galp
G84543RP,unassigned,14,GlcNAc,b,D,p,N4,x,GlcpNAc
G84543RP,unassigned,16,Gal,b,D,p,14,4,Galp
G84543RP,unassigned,17,Fuc,a,L,p,16,2,Fucp
G84543RP,unassigned,18,GalNAc,a,D,p,16,3,GalpNAc
G84552CD,unassigned,8,Man,a,D,p,N4,3|6,Manp
G84811LS,unassigned,2,Fuc,x,L,p,NA,x,Fucp
G84811LS,unassigned,7,Man,a,D,p,NC,x,Manp
G84811LS,unassigned,8,Man,a,D,p,NC,x,Manp
G84882JT,unassigned,12,Man,a,D,p,NC,3|6,Manp
G84882JT,unassigned,13,GlcNAc,b,D,p,12,2,GlcpNAc
G84882JT,unassigned,15,Gal,b,D,p,13,4,Galp
G84882JT,unassigned,16,Fuc,a,D,p,NA,6,Fucp
G84882JT,unassigned,6,Man,a,D,p,NC,3|6,Manp
G84882JT,unassigned,7,GlcNAc,b,D,p,6,2,GlcpNAc
G84882JT,unassigned,9,Gal,b,D,p,7,4,Galp
G84882JT,unassigned,10,NeuNAc,a,D,p,9,6,NeupNAc
G85098WU,unassigned,11,GlcNAc,b,D,p,N4,x,GlcpNAc
G85098WU,unassigned,13,Gal,b,D,p,11,4,Galp
G85098WU,unassigned,14,GlcNAc,b,D,p,N4,x,GlcpNAc
G85098WU,unassigned,16,Gal,b,D,p,14,4,Galp
G85098WU,unassigned,17,Fuc,a,L,p,16,2,Fucp
G85447US,unassigned,11,GlcNAc,b,D,p,N4,x,GlcpNAc
G85447US,unassigned,13,Gal,b,D,p,11,4,Galp
G85447US,unassigned,14,GlcNAc,b,D,p,N4,x,GlcpNAc
G85447US,unassigned,16,Gal,b,D,p,14,4,Galp
G85447US,unassigned,17,Fuc,a,L,p,16,2,Fucp
G85545IG,unassigned,17,NeuNAc,a,D,p,N7,6,NeupNAc
G85599NG,unassigned,9,Man,a,D,p,N22,2,Manp
G85599NG,unassigned,10,Man,a,D,p,9,2,Manp
G85678WN,unassigned,10,NeuNAc,a,D,p,N3,x,NeupNAc
G85709JZ,unassigned,11,Gal,a,D,p,9,3,Galp
G85709JZ,unassigned,8,Fuc,a,L,p,N2,x,Fucp
G85709JZ,unassigned,9,Gal,b,D,p,N2,x,Galp
G85709JZ,unassigned,10,Fuc,a,L,p,9,2,Fucp
G85895SP,unassigned,9,Glc,b,D,p,N2,4,Glcp
G86294KR,unassigned,16,NeuNAc,a,D,p,N32,x,NeupNAc
G86294KR,unassigned,10,NeuNAc,a,D,p,N8,x,NeupNAc
G86750HK,unassigned,16,NeuNAc,a,D,p,N6,x,NeupNAc
G86750HK,unassigned,10,NeuNAc,a,D,p,N3,x,NeupNAc
G86881ZW,unassigned,16,NeuNAc,a,D,p,N6,3|6,NeupNAc
G86881ZW,unassigned,10,NeuNAc,a,D,p,N3,3|6,NeupNAc
G87124HX,unassigned,12,GlcNAc,b,D,p,N1,6,GlcpNAc
G87124HX,unassigned,14,Gal,b,D,p,12,4,Galp
G87124HX,unassigned,15,NeuNAc,a,D,p,14,6,NeupNAc
G87124HX,unassigned,26,NeuNAc,a,D,p,N32,6,NeupNAc
G87320GN,unassigned,10,Man,a,D,p,N4,3|6,Manp
G87377GM,unassigned,9,GlcNAc,b,D,p,N1,6,GlcpNAc
G87418CY,unassigned,7,GlcNAc,x,D,p,N1,x,GlcpNAc
G87418CY,unassigned,8,Gal,x,D,p,7,x,Galp
G87418CY,unassigned,9,NeuNAc,x,D,p,8,x,NeupNAc
G87505EW,unassigned,13,GlcNAc,x,D,p,N5,x,GlcpNAc
G87505EW,unassigned,14,Fuc,a,L,p,13,x,Fucp
G87505EW,unassigned,16,Gal,b,D,p,13,4,Galp
G87633UQ,unassigned,11,GlcNAc,b,D,p,10,x,GlcpNAc
G87633UQ,unassigned,12,Gal,b,D,p,11,x,Galp
G87633UQ,unassigned,2,Fuc,x,L,p,NA,x,Fucp
G87633UQ,unassigned,7,Man,a,D,p,NC,x,Manp
G87633UQ,unassigned,8,GlcNAc,b,D,p,7,x,GlcpNAc
G87633UQ,unassigned,10,Man,a,D,p,NC,x,Manp
G87889NL,unassigned,6,Man,a,D,p,NC,x,Manp
G87889NL,unassigned,7,Man,a,D,p,NC,x,Manp
G87889NL,unassigned,8,Man,a,D,p,7,3,Manp
G87889NL,unassigned,9,Man,a,D,p,7,6,Manp
G88068QT,unassigned,14,NeuNAc,a,D,p,N6,x,NeupNAc
G88673AA,unassigned,6,Man,a,D,p,NC,x,Manp
G88673AA,unassigned,7,Man,a,D,p,NC,x,Manp
G88673AA,unassigned,8,GlcNAc,b,D,p,7,x,GlcpNAc
G88696CU,unassigned,11,GlcNAc,x,D,p,N4,x,GlcpNAc
G88696CU,unassigned,12,Gal,x,D,p,11,x,Galp
G88696CU,unassigned,14,Fuc,x,L,p,NA,6,Fucp
G88696CU,unassigned,7,GlcNAc,x,D,p,N1,x,GlcpNAc
G88696CU,unassigned,8,Gal,x,D,p,7,x,Galp
G88749TS,unassigned,22,Gal,b,D,p,20,4,Galp
G88749TS,unassigned,20,GlcNAc,b,D,p,N10,4,GlcpNAc
G89144TN,unassigned,15,NeuNAc,a,D,p,N8,3|6,NeupNAc
G89144TN,unassigned,26,NeuNAc,a,D,p,N10,3|6,NeupNAc
G89144TN,unassigned,10,NeuNAc,a,D,p,N3,3|6,NeupNAc
G89144TN,unassigned,21,NeuNAc,a,D,p,N6,3|6,NeupNAc
G89186VO,unassigned,12,Gal,b,D,p,10,4,Galp
G89186VO,unassigned,13,Man,a,D,p,NC,x,Manp
G89186VO,unassigned,14,GlcNAc,b,D,p,13,2,GlcpNAc
G89186VO,unassigned,16,Gal,b,D,p,14,4,Galp
G89186VO,unassigned,17,GlcNAc,b,D,p,13,4,GlcpNAc
G89186VO,unassigned,19,Gal,b,D,p,17,4,Galp
G89186VO,unassigned,6,Man,a,D,p,NC,x,Manp
G89186VO,unassigned,7,GlcNAc,b,D,p,6,2,GlcpNAc
G89186VO,unassigned,9,Gal,b,D,p,7,4,Galp
G89186VO,unassigned,10,GlcNAc,b,D,p,6,6,GlcpNAc
G89241QS,unassigned,11,GlcNAc,x,D,p,N4,x,GlcpNAc
G89241QS,unassigned,13,Gal,b,D,p,11,4,Galp
G89241QS,unassigned,7,GlcNAc,x,D,p,N1,x,GlcpNAc
G89241QS,unassigned,8,Gal,b,D,p,7,x,Galp
G89319AW,unassigned,7,GlcNAc,x,D,p,N1,x,GlcpNAc
G89325VN,unassigned,12,Gal,b,D,p,10,4,Galp
G89325VN,unassigned,10,GlcNAc,b,D,p,N1,6,GlcpNAc
G89417VQ,unassigned,11,Man,a,D,p,NC,x,Manp
G89417VQ,unassigned,12,GlcNAc,b,D,p,11,2,GlcpNAc
G89417VQ,unassigned,2,Fuc,x,L,p,NA,x,Fucp
G89417VQ,unassigned,14,Gal,b,D,p,12,4,Galp
G89417VQ,unassigned,15,NeuNAc,a,D,p,14,6,NeupNAc
G89417VQ,unassigned,7,Man,a,D,p,NC,x,Manp
G89417VQ,unassigned,8,GlcNAc,b,D,p,7,2,GlcpNAc
G89417VQ,unassigned,10,Gal,b,D,p,8,4,Galp
G89466MK,unassigned,11,GlcNAc,b,D,p,N1,x,GlcpNAc
G89466MK,unassigned,22,Fuc,a,L,p,20,3,Fucp
G89466MK,unassigned,23,Gal,b,D,p,20,4,Galp
G89466MK,unassigned,13,Fuc,a,L,p,11,3,Fucp
G89466MK,unassigned,14,Gal,b,D,p,11,4,Galp
G89466MK,unassigned,16,GlcNAc,b,D,p,N4,x,GlcpNAc
G89466MK,unassigned,18,Fuc,a,L,p,16,3,Fucp
G89466MK,unassigned,19,Gal,b,D,p,16,4,Galp
G89466MK,unassigned,7,GlcNAc,b,D,p,N1,x,GlcpNAc
G89466MK,unassigned,9,Fuc,a,L,p,7,3,Fucp
G89466MK,unassigned,20,GlcNAc,b,D,p,N4,x,GlcpNAc
G89466MK,unassigned,10,Gal,b,D,p,7,4,Galp
G89738LW,unassigned,6,Man,a,D,p,NC,3|6,Manp
G89738LW,unassigned,7,Man,x,D,p,6,x,Manp
G89738LW,unassigned,8,Man,a,D,p,NC,3|6,Manp
G89923TD,unassigned,7,Man,a,D,p,N1,3,Manp
G89923TD,unassigned,8,Man,a,D,p,N1,6,Manp
G89923TD,unassigned,10,Man,a,D,p,N4,2,Manp
G90686TN,unassigned,12,GlcNAc,b,D,p,6,4,GlcpNAc
G90686TN,unassigned,14,Gal,b,D,p,12,4,Galp
G90686TN,unassigned,15,Man,a,D,p,NC,3|6,Manp
G90686TN,unassigned,16,GlcNAc,b,D,p,15,2,GlcpNAc
G90686TN,unassigned,18,Gal,b,D,p,16,4,Galp
G90686TN,unassigned,19,NeuNAc,a,D,p,18,3|6,NeupNAc
G90686TN,unassigned,6,Man,a,D,p,NC,3|6,Manp
G90686TN,unassigned,7,GlcNAc,b,D,p,6,2,GlcpNAc
G90686TN,unassigned,9,Gal,b,D,p,7,4,Galp
G90686TN,unassigned,10,NeuNAc,a,D,p,9,3|6,NeupNAc
G91020ZU,unassigned,21,NeuNAc,a,D,p,N32,6,NeupNAc
G91130VE,unassigned,12,GlcNAc,x,D,p,N1,x,GlcpNAc
G91130VE,unassigned,13,Gal,x,D,p,12,x,Galp
G91130VE,unassigned,16,GlcNAc,x,D,p,N4,x,GlcpNAc
G91130VE,unassigned,17,Gal,x,D,p,16,x,Galp
G91130VE,unassigned,18,NeuNAc,x,D,p,17,x,NeupNAc
G91130VE,unassigned,7,GlcNAc,x,D,p,N1,x,GlcpNAc
G91130VE,unassigned,8,Gal,x,D,p,7,x,Galp
G91130VE,unassigned,9,NeuNAc,x,D,p,8,x,NeupNAc
G91297KX,unassigned,14,GlcNAc,x,D,p,N4,x,GlcpNAc
G91297KX,unassigned,15,GalNAc,x,D,p,14,x,GalpNAc
G91297KX,unassigned,16,NeuNAc,x,D,p,15,x,NeupNAc
G91297KX,unassigned,7,GlcNAc,x,D,p,N1,x,GlcpNAc
G91297KX,unassigned,8,GalNAc,x,D,p,7,x,GalpNAc
G91297KX,unassigned,9,NeuNAc,x,D,p,8,x,NeupNAc
G91312MX,unassigned,7,GlcNAc,a,D,p,N1,2,GlcpNAc
G91312MX,unassigned,9,Gal,b,D,p,7,4,Galp
G91388QD,unassigned,12,GlcNAc,b,D,p,N1,6,GlcpNAc
G91388QD,unassigned,14,Gal,b,D,p,12,4,Galp
G91388QD,unassigned,15,NeuNAc,a,D,p,14,3,NeupNAc
G92129PT,unassigned,12,GlcNAc,x,D,p,N4,x,GlcpNAc
G92129PT,unassigned,7,GlcNAc,x,D,p,N1,x,GlcpNAc
G92241FG,unassigned,7,GlcNAc,a,D,p,N1,2,GlcpNAc
G92241FG,unassigned,9,Gal,b,D,p,7,4,Galp
G92534LG,unassigned,12,GlcNAc,x,D,p,6,x,GlcpNAc
G92534LG,unassigned,13,Gal,x,D,p,12,x,Galp
G92534LG,unassigned,14,NeuNAc,x,D,p,13,x,NeupNAc
G92534LG,unassigned,17,Man,a,D,p,NC,3|6,Manp
G92534LG,unassigned,18,GlcNAc,x,D,p,17,x,GlcpNAc
G92534LG,unassigned,19,Gal,x,D,p,18,x,Galp
G92534LG,unassigned,6,Man,a,D,p,NC,3|6,Manp
G92534LG,unassigned,7,GlcNAc,x,D,p,6,x,GlcpNAc
G92534LG,unassigned,8,Gal,x,D,p,7,x,Galp
G92534LG,unassigned,9,NeuNAc,x,D,p,8,x,NeupNAc
G92534LG,unassigned,21,GlcNAc,x,D,p,17,x,GlcpNAc
G92570PJ,unassigned,10,NeuNAc,a,D,p,N3,x,NeupNAc
G92617LF,unassigned,9,GlcNAc,b,D,p,N1,6,GlcpNAc
G92709EO,unassigned,12,Fuc,x,L,p,NA,6,Fucp
G92709EO,unassigned,6,Man,a,D,p,NC,x,Manp
G92709EO,unassigned,7,Man,a,D,p,NC,x,Manp
G92709EO,unassigned,8,GlcNAc,x,D,p,7,x,GlcpNAc
G92709EO,unassigned,9,Fuc,x,L,p,8,x,Fucp
